Method,LogLik,sigma_y,a,b,sigma_x,ID
Robust (c=5.14),-2831.098771318536,0.29409285673119,0.0788452018943596,0.9921406665401817,0.01696807335753163,122
Standard (c=1000),-3632.924472229135,0.4347482543920002,0.06184420166933671,0.9936915547853679,0.01476446235046476,122
Robust (c=5.14),-2806.9159388309445,0.3693406882732764,0.01345681647777043,0.9987682156882238,0.008503306430162397,123
Standard (c=1000),-3595.799228609606,0.48249674303601553,0.007169753490530963,0.9998065157099201,0.008130965992642299,123
Robust (c=5.14),-2826.8791922387186,0.28781940305252485,0.07132015551096821,0.9929180109829034,0.018321903850631028,124
Standard (c=1000),-3673.3710207570175,0.4324110765199791,0.08165551457819381,0.9904540186822667,0.01636279147036051,124
Robust (c=5.14),-2888.568312797233,0.338349969105756,0.005586970732163131,0.9972691160881625,0.01574143957907381,125
Standard (c=1000),-3655.020814906871,0.43670680052489363,0.00497394216421508,0.9985192294379623,0.012601398815065619,125
Robust (c=5.14),-8415.972448225184,1.8617613415029513,0.024887598002238304,0.9977946715625909,2.9600930575939834e-05,126
Standard (c=1000),-8722.681589718024,1.9990784647787248,0.019113986268594133,0.9902288843842633,0.032434879814364284,126
Robust (c=5.14),-2792.6669847716776,0.32606618694615797,0.0008694608428386552,0.9992328796509654,0.011590950939969303,127
Standard (c=1000),-3582.59662199377,0.4609818531406541,0.004078593112265976,0.9997620827681967,0.006943766330197887,127
Robust (c=5.14),-5663.797629744745,1.0640216460632923,0.004060533107182327,0.9986304671510399,0.014356446174291129,128
Standard (c=1000),-7189.634061323777,1.5163279358188053,0.03491476819442317,0.9968712188520849,0.0006066986185265749,128
Robust (c=5.14),-4523.111444600693,0.5756504736649232,0.04560725979005811,0.9822186904031749,0.031817078636827416,129
Standard (c=1000),-4060.7379755756933,0.5632264194432248,0.040906349408715875,0.9917787156402038,0.019606361424616518,129
Robust (c=5.14),-3576.5279115547037,0.5751018743150698,0.016492270505884518,0.9983599308009712,0.011447036854035865,130
Standard (c=1000),-3637.355947260935,0.4490165031483412,0.021846332581872314,0.9975279716788548,0.004357170786559591,130
Robust (c=5.14),-2837.577290849699,0.39753910357173927,0.017981141780615585,0.9982508294612662,0.00573349471346886,131
Standard (c=1000),-3595.669021984649,0.44296393908127957,0.026527086233611906,0.9969625377045849,0.009479834876375333,131
Robust (c=5.14),-2789.805676238549,0.3150309141991896,0.03446760296880227,0.9968600260091547,0.014444435057266189,132
Standard (c=1000),-3586.301269043805,0.4591526273539284,0.021996824183965077,0.998074634836367,0.009318545991398034,132
Robust (c=5.14),-39566.35100483442,1.99949077303993,0.015378702875935058,0.9911286642472774,0.001483168881409984,133
Standard (c=1000),-69233.23390146972,1.9997813830901845,0.015457429433714278,0.9910861719298716,0.0014722722249332916,133
Robust (c=5.14),-3036.4500528541903,0.4073883785869678,0.08640187485707512,0.990189192992109,0.008953905134301832,134
Standard (c=1000),-3633.2858920081962,0.4287509454241344,0.04525080290226363,0.9959887403641772,0.014999926465451655,134
Robust (c=5.14),-2966.3361705271673,0.3102429890735373,0.04643087981462139,0.9995004969447637,0.022414136240732154,135
Standard (c=1000),-3855.2434036817967,0.44056780720790206,0.06368913855822768,0.9979950650318725,0.024074385038050844,135
Robust (c=5.14),-7952.517631744836,1.8811344910461663,0.03339228330828922,0.9971913583384544,0.005160679511916271,136
Standard (c=1000),-8310.20842470766,1.9010630723362931,0.025782112614988424,0.9942348607238907,0.027723082203449,136
Robust (c=5.14),-2861.020259350209,0.3469277600791108,0.025025528554967702,0.9971761480758035,0.006738465785555156,137
Standard (c=1000),-3767.9079963501995,0.5831905497929298,0.023708945622597826,0.9975724105163206,0.0031893403277673173,137
Robust (c=5.14),-3885.912493220193,0.4277372220965082,0.16144097810262747,0.9770969566252871,0.04259785836805975,138
Standard (c=1000),-3902.1537236145073,0.3874767695083626,0.2204903089320801,0.9758608992927938,0.023603967597887972,138
Robust (c=5.14),-3973.7330406783467,0.18062323861272667,0.16122394696388698,0.995764537249913,0.058008287953971525,139
Standard (c=1000),-14059.187036376205,0.31744878753125855,0.07530675303989404,0.9940719936477082,0.6788676236803208,139
Robust (c=5.14),-6851.820875934606,1.4737820961353763,0.0005133741025202263,0.9999806943869003,0.003369905816778296,140
Standard (c=1000),-3697.456275281499,0.41930526757994274,0.03450840296809451,0.9986019208138672,0.015563879677876325,140
Robust (c=5.14),-2873.989596376171,0.32610545040695166,0.030320478984783482,0.9952359056105275,0.011545879442520572,141
Standard (c=1000),-4731.11406919264,0.8500104557822902,0.036118803941370445,0.9961266343173467,0.005311957063526546,141
Robust (c=5.14),-3272.7080457315446,0.3159916960172712,0.29846014827610623,0.96533831897384,0.030418024983552696,142
Standard (c=1000),-3956.0290424561804,0.5431254276846103,0.12990783490241514,0.9884328501185099,0.015492461166872818,142
Robust (c=5.14),-2809.601578118351,0.3168720793805222,0.03689929051723513,0.9971873971591422,0.01730912222130438,143
Standard (c=1000),-3598.3953877526747,0.4736366556063441,0.0115573057227389,0.9993554870195872,0.009162614284053638,143
Robust (c=5.14),-3486.20946383814,0.23531984995319302,0.08860061375684535,0.9903829056002889,0.007985730087591698,144
Standard (c=1000),-3959.757800434843,0.3812081188189887,0.13841470173112883,0.9905298214021198,0.023938191610520736,144
Robust (c=5.14),-42843.08101670054,1.9977165227236546,0.00024729454545590517,0.9959738846240868,8.505730790390458e-05,145
Standard (c=1000),-90425.40388585525,1.9998392495793733,0.00030805432567923075,0.9957116066787799,0.0009935345795632278,145
Robust (c=5.14),-5777.111306848338,0.8081237373754989,0.07785751675948743,0.9921215711601471,0.002089327298090427,146
Standard (c=1000),-3630.925385541253,0.44804871810430646,0.05065949638948918,0.9945106486197202,0.01384777155278727,146
Robust (c=5.14),-2792.405350594212,0.320785228219795,0.013942103344844282,0.9977136920237696,0.01263218422421227,147
Standard (c=1000),-3611.252276821545,0.44428340506839026,0.021078031150532837,0.9981774804683207,0.012279744411482668,147
Robust (c=5.14),-8442.250944329548,1.9438240872144754,0.022647557928336785,0.993600383137739,0.022880725837043387,148
Standard (c=1000),-8347.53821822773,1.910144331819281,0.023123717311996,0.9931311522412728,0.017533218131840916,148
Robust (c=5.14),-3440.830264341636,0.32273775823733747,0.34897411783889254,0.9570284588206297,0.033667412289411724,149
Standard (c=1000),-4173.396789610368,0.6227156457234253,0.1364093982043607,0.985337407967658,0.013986636491366533,149
Robust (c=5.14),-2951.648680920558,0.31097282262069376,0.03998250314865798,0.9999895742085632,0.01981742887109106,150
Standard (c=1000),-3721.333430525308,0.4667619537084965,0.030123325187581762,0.9997715043768315,0.01693981919826068,150
Robust (c=5.14),-2930.216763270725,0.37095182770439983,0.01258461053777336,0.998602388216988,0.0024304659754722053,151
Standard (c=1000),-3640.983948556259,0.45197874574004004,0.026147361877834806,0.9982807730255326,0.015123057915782123,151
Robust (c=5.14),-4468.121743530667,0.7767189471819771,0.04177654171214776,0.9945129127058079,0.0072593422601144935,152
Standard (c=1000),-5121.654909365562,0.9572383514334488,0.03647717214183098,0.99655664472974,0.004935007455214012,152
Robust (c=5.14),-2811.8999152744314,0.3154369213804053,0.04183582256694068,0.994636779598857,0.014008884754367413,153
Standard (c=1000),-3639.425698778808,0.46463278234150973,0.049318878487476056,0.9937710315183453,0.011952470588991097,153
Robust (c=5.14),-4679.7155123870525,0.07373967980116633,0.6404770918146339,0.9380563509520451,0.07229092525564122,154
Standard (c=1000),-14936.318513139058,0.32609439843312743,0.06443883868984432,0.966319537505727,0.8085202196840567,154
Robust (c=5.14),-2812.9016619583053,0.30792369101661404,0.06349385062994312,0.9934707831739263,0.015971846301521833,155
Standard (c=1000),-3604.8889403061003,0.4798558526619585,0.025704208126610607,0.9975371650903564,0.010341130888779755,155
Robust (c=5.14),-8526.118731677803,1.9192057181983313,0.06653011913650858,0.9944521317826256,0.0006996766219911465,156
Standard (c=1000),-8465.031832389004,1.9082844445488019,0.06655301438463887,0.994435141035801,0.0006919092064625444,156
Robust (c=5.14),-2856.232050144782,0.329898486220943,0.051687000261719344,0.9962944218051305,0.015850209149046127,157
Standard (c=1000),-3753.246745243604,0.5137737834571122,0.02433393596317361,0.9992935885917199,0.014924984626280563,157
Robust (c=5.14),-2871.2905935482568,0.31994790567094994,0.003930816200619825,0.9974880781647549,0.012749708749590418,158
Standard (c=1000),-3603.0376284697945,0.4524544792261567,0.017790842184232,0.9978648426100518,0.01251805624305818,158
Robust (c=5.14),-2776.743984675993,0.3409263100608865,0.015810575041665317,0.9982606367750124,0.010963227034128544,159
Standard (c=1000),-3581.05142215564,0.47399122570282,0.014486072232652011,0.9988996315568125,0.006855839746563551,159
Robust (c=5.14),-2822.8270969608557,0.3303728423835618,0.015630031397907352,0.9974577636075125,0.015120300442738748,160
Standard (c=1000),-3799.903975647399,0.4553698699416859,0.04065755826101172,0.9920703575844501,0.015778069493104653,160
Robust (c=5.14),-5195.175108713744,0.9826699191116741,0.04250710949229737,0.9958579459276178,0.005814495411687635,161
Standard (c=1000),-5241.051145027327,0.9844595350878189,0.0429169667767029,0.995638631692791,0.005912957612658458,161
Robust (c=5.14),-2782.827010344351,0.30561893907517884,0.012550376212019109,0.9984120524430498,0.012280454757691345,162
Standard (c=1000),-3651.9020680052563,0.4293304591511814,0.06911812031660514,0.9930689134236501,0.01590139381774409,162
Robust (c=5.14),-2847.0843239769197,0.33006109303894854,0.08902200584182651,0.9907668395020152,0.012960992875493118,163
Standard (c=1000),-3615.447320885591,0.45684906995582203,0.01118223372407132,0.9993781319270031,0.011590416977215173,163
Robust (c=5.14),-2787.9615293841534,0.337441013549558,0.038556307520615604,0.9956614882286839,0.011363135840092967,164
Standard (c=1000),-3912.0786884816516,0.35575343873906956,0.006485842697904472,0.9958290683789902,0.022363142637686604,164
Robust (c=5.14),-3673.756443183228,0.24488068096499047,0.4350170252142908,0.9459735231302525,0.04588837279113713,165
Standard (c=1000),-4447.297431475721,0.5407092885516451,0.21117530692004266,0.9680481524150193,0.029174606763290714,165
Robust (c=5.14),-3021.598380112587,0.2312725605173536,0.08966683228803352,0.9948110516853422,0.02453644649461411,166
Standard (c=1000),-4038.0822043581547,0.4014407820657794,0.09338562986344204,0.9982522923143913,0.027494026221873812,166
Robust (c=5.14),-2854.228844195671,0.32673348568104665,0.05320224000490793,0.9931786012206022,0.013379560565079381,167
Standard (c=1000),-3599.327768004217,0.4510610072227253,0.0221950709901636,0.9978980996219033,0.009818962203643413,167
Robust (c=5.14),-5456.866649411604,0.7086546126722952,0.07450313707276532,0.9732144847444872,0.04283007680130521,168
Standard (c=1000),-3668.157569735145,0.42512790372330633,0.06930937784293903,0.992291713320668,0.017931621219405815,168
Robust (c=5.14),-2809.086009440083,0.3276756174479939,0.06251491856959053,0.9925344960748254,0.013602361966363052,169
Standard (c=1000),-3723.4816480855725,0.4914838816728584,0.09598978747939718,0.9898070475586305,0.01476347035301888,169
Robust (c=5.14),-2791.009723377295,0.35330446628671835,0.007883747338448623,0.9998101703345748,0.010457625268640644,170
Standard (c=1000),-3585.8618013131277,0.46067471631480134,0.009409538899131029,0.9991554551364723,0.006860174098400704,170
Robust (c=5.14),-2824.4256842650816,0.33949324349237514,0.06753176287697592,0.9932679914239194,0.014249287497058174,171
Standard (c=1000),-3631.4294167447947,0.4370048293964398,0.04859920199510438,0.9949972486755589,0.014895218968043755,171
Robust (c=5.14),-2800.0215502402643,0.3509693410001746,0.008184345462466297,0.9987024356781307,0.009528472721894285,172
Standard (c=1000),-3587.1374300066454,0.46367102966850143,0.017058313881520834,0.9985739382748297,0.008468489945240451,172
Robust (c=5.14),-2825.244563052147,0.32182753854500395,0.07933811801813753,0.9914271908716982,0.015027283922992084,173
Standard (c=1000),-3615.0916777936495,0.4527510786999154,0.041944615281126904,0.9959897287417476,0.012091340772923356,173
Robust (c=5.14),-2862.537399436081,0.3219676940131923,0.028932620146457633,0.9949621399876952,0.017334087675725363,174
Standard (c=1000),-4429.125286223875,0.6989994770795429,0.031192346293169637,0.9961999593520163,0.0025531774759753037,174
Robust (c=5.14),-2788.5905884621566,0.349195317032703,0.010619094559112923,0.9994657308093482,0.010312607478869801,175
Standard (c=1000),-3777.1135018981195,0.5874155414999828,0.006477278929828733,0.9998297966347502,0.004082757645862003,175
Robust (c=5.14),-2776.5327204186156,0.3365858041329202,0.013367767341924925,0.9991888998305608,0.010555909951763877,176
Standard (c=1000),-3593.8095205063078,0.47769143017282584,0.012667662312166202,0.9986343585904341,0.004585409649949755,176
Robust (c=5.14),-3090.116000702118,0.4013088375163744,0.08501683253687796,0.9882750015029297,0.018303604497022997,177
Standard (c=1000),-3681.3024134709076,0.4232306276297585,0.09219200604203437,0.9901536632667768,0.017608137060483413,177
Robust (c=5.14),-2794.144005977593,0.32051809952765736,0.0010902581292150445,0.9991944253032159,0.012290837672564961,178
Standard (c=1000),-3589.42320603023,0.44995144204551507,0.004924104867039571,0.9998247391660937,0.009570868458855302,178
Robust (c=5.14),-4592.030297030684,0.8453145194509639,0.022322565038504313,0.9978658226969043,0.00448166333429492,179
Standard (c=1000),-3913.663304551006,0.5361645946556289,0.13564455254342503,0.9857179210925685,0.0176730795406054,179
Robust (c=5.14),-5303.090405997746,0.939513914612184,0.023941628568256934,0.9944560612805536,0.01365914109251357,180
Standard (c=1000),-3596.3963243341314,0.44987922625246557,0.010644747528618125,0.9990020425334435,0.010350424815183126,180
Robust (c=5.14),-2791.8179749505425,0.3304978200552375,0.006453281258906065,0.9987242685614091,0.01112818108399207,181
Standard (c=1000),-3606.3056780635948,0.4690501099972925,0.0032366935256725182,0.9992174703099866,0.009184794894323783,181
Robust (c=5.14),-3336.4161317824137,0.5276813740321047,0.014326429385760984,0.998575452727947,0.0013053818754634055,182
Standard (c=1000),-3590.430496634105,0.4634323736744789,0.0005038727780498871,0.9999545517101462,0.007102544991634751,182
Robust (c=5.14),-2782.36018718367,0.3197499745153509,0.005446035923451111,0.9993106547658623,0.013149667268617661,183
Standard (c=1000),-3653.31752037762,0.44460536122900307,0.07222561480822406,0.9929379391616511,0.015633741469804695,183
Robust (c=5.14),-2817.019485891819,0.2898873788692336,0.06572097124425764,0.9926175104105966,0.018012421847594606,184
Standard (c=1000),-3655.317707119416,0.4417123747470018,0.07492615198141339,0.9918692538587806,0.013511538085954792,184
Robust (c=5.14),-2797.355972607005,0.30223039825445897,0.028708166961329724,0.9982036271123143,0.015947432010289257,185
Standard (c=1000),-3585.049938315498,0.49012356724473977,0.014649163711885418,0.998668711597322,0.0055938582293465385,185
Robust (c=5.14),-2783.50046296619,0.30850088869093517,0.023612040829090228,0.9980722735124055,0.015638365632705004,186
Standard (c=1000),-10849.58493530838,0.3307463308947892,0.06752613445722305,0.9513507244038982,0.3457730020312138,186
Robust (c=5.14),-2770.8984152228827,0.32605022791214106,0.028804071099090257,0.9971999456741745,0.011679404957069196,187
Standard (c=1000),-3683.604929047836,0.41710373511525295,0.0920348586569284,0.9900102079925207,0.01609345673996099,187
Robust (c=5.14),-3062.5865839038497,0.4297595446898296,0.08569333039060362,0.990885687456213,0.014536487197750839,188
Standard (c=1000),-3687.1145408555167,0.42062482873502316,0.09393073626708054,0.9903086082762206,0.01657927984925658,188
Robust (c=5.14),-2789.881054658796,0.29761129447155954,0.03187055020476593,0.9970870363820753,0.013884585194977312,189
Standard (c=1000),-3624.9723693349238,0.4865548083095213,0.029470947218564986,0.9964810699465713,0.010786451753452895,189
Robust (c=5.14),-3073.0256485457944,0.4820226937667845,0.017832494697617697,0.9986226445420169,0.0049677279758505105,190
Standard (c=1000),-3635.445547090206,0.5090530499606588,0.013987845069406132,0.9980395161934453,0.0061635594521681275,190
Robust (c=5.14),-7152.120584745047,1.3485872222538935,0.04853578254720692,0.9858953254067421,0.02839289124662972,191
Standard (c=1000),-7085.237364429442,1.3137224300020323,0.05088994605757982,0.9855506986096697,0.03940093722997228,191
Robust (c=5.14),-2955.985324785313,0.28979974546398,0.15104819243692091,0.983640026151454,0.019214385431157083,192
Standard (c=1000),-3605.0126557569643,0.4400122961770889,0.006716585859697562,0.99909069889065,0.007082316470688405,192
Robust (c=5.14),-5335.13490865675,0.7141077726570154,0.04614563678308843,0.9951013088754065,0.0013220371763109338,193
Standard (c=1000),-4036.3679219729875,0.4767059000395822,0.11384166721512644,0.982075063305218,0.018962813457581964,193
Robust (c=5.14),-5096.542191963522,0.9466350203133834,0.05567538485210196,0.9941634350669147,0.006893356602354393,194
Standard (c=1000),-5150.446983736975,0.9453813924369487,0.06473856525272874,0.9937375056162756,0.008472872156980516,194
Robust (c=5.14),-2816.406151436373,0.29942099583534193,0.016676673741964583,0.9990234061731132,0.009305459071163362,195
Standard (c=1000),-3597.1616083864246,0.48124327371945375,0.01633384391250202,0.9980768427162575,0.008399231647306117,195
Robust (c=5.14),-3734.416143639937,0.363803040168376,0.012606762806191094,0.9859519820297613,0.03556162307852932,196
Standard (c=1000),-4758.282649365933,0.48745294435366976,0.04162657498887645,0.9786995802031593,0.04315982796606306,196
Robust (c=5.14),-2905.6829605778175,0.36833895063699973,0.0007105287461339942,0.999999396841248,0.003790641179907049,197
Standard (c=1000),-3682.59485616661,0.47510703929223874,0.02955885947186679,0.9953361834585399,0.01199207775586277,197
Robust (c=5.14),-3180.9867655774824,0.3868369796855048,0.10368991536678052,0.9846020484722973,0.020951416553646043,198
Standard (c=1000),-10072.625575649467,0.7502527090872106,0.11231784785912874,0.9887949888313294,0.0008200377611141494,198
Robust (c=5.14),-2785.276048458886,0.3100109302637355,0.05152102012078245,0.9943706037534255,0.013022421635284121,199
Standard (c=1000),-10208.749020075458,0.44800351371081315,0.09586433846238818,0.9459864120817596,0.30209685254355717,199
Robust (c=5.14),-3928.7213142460782,0.6673100283411463,0.028754758572824078,0.9967930119707399,0.002801622888050735,200
Standard (c=1000),-4563.1214770731485,0.8115418039509219,0.013127737038864822,0.9988439610471047,0.005917323268096038,200
Robust (c=5.14),-2811.9872392286024,0.2963203527797379,0.018034833638013146,0.9992713551229659,0.017170530443805877,201
Standard (c=1000),-9773.829767334137,0.13900946243446888,0.07869549179185842,0.9677165991006571,0.22767849000616142,201
Robust (c=5.14),-4234.757476570472,0.21580040665698463,0.23613568977124688,1.0,0.0517591035582351,202
Standard (c=1000),-16066.40259590024,0.168511884599943,0.025291451975026687,0.9975271814351346,0.8522502802569477,202
Robust (c=5.14),-3277.4817496576097,0.5117347176874054,0.017081579688956173,0.999781850580977,0.00767023877322098,203
Standard (c=1000),-3670.413377835348,0.49934306254253724,0.015186096695366504,0.9998626615371672,0.011780915302430433,203
Robust (c=5.14),-12089.857201622526,1.9638908086955529,0.2672243228599036,0.933555621879542,0.31454463747885475,204
Standard (c=1000),-11789.003639613878,1.9511605157020446,0.10823259865586032,0.9636278669870249,0.2942591977430104,204
Robust (c=5.14),-3826.0828194796427,0.6433253069355043,0.04626497202663238,0.9949493795491048,0.004982805037781232,205
Standard (c=1000),-4856.143012217602,0.8982156636696182,0.01706982178503206,0.9984341039940947,0.003023542266196363,205
Robust (c=5.14),-2791.4624797901583,0.2960205645801694,0.01328006779424689,0.9990100608517604,0.01426313891975458,206
Standard (c=1000),-3604.8206825261923,0.4514543444979858,0.03221023722351672,0.9966666460294212,0.011832976105731122,206
Robust (c=5.14),-2785.0963741986016,0.3104025318044604,0.022301362665298807,0.9982079225408795,0.01521497868949087,207
Standard (c=1000),-3969.916781860782,0.5014403824373694,0.03812917021446566,0.9919104218255016,0.023967859198134177,207
Robust (c=5.14),-4951.860218726436,0.2188594772002064,0.3455251151230464,0.9996663934957957,0.0679058401682322,208
Standard (c=1000),-15803.645693385693,0.1428802774218709,0.0826970563380651,0.912961456955611,0.68018133604014,208
Robust (c=5.14),-2912.9656337094443,0.36382612184098584,0.026182077430633083,0.9998317131896962,0.014688811737923357,209
Standard (c=1000),-3752.021639060927,0.5833264699364312,0.01612496783552278,0.9987400166793972,0.004792386911085336,209
Robust (c=5.14),-2780.6334064285143,0.32791338164010947,0.026871417964586055,0.9976662389994009,0.013678707610574058,210
Standard (c=1000),-3595.261207005578,0.4616708439201066,0.033228560939610116,0.9965042039364505,0.00968298835076289,210
Robust (c=5.14),-3520.4578194137493,0.5610439237146057,0.06151868219046735,0.9924436108466371,0.009836395474081478,211
Standard (c=1000),-3802.602920321989,0.552855386635761,0.0588255130428107,0.9950219051128386,0.01196009826022091,211
Robust (c=5.14),-9139.009477903437,1.945509810282964,0.12366519151901896,0.9896490899721063,0.00023127755777595696,212
Standard (c=1000),-9124.75755296648,1.958742419750312,0.1356719138178099,0.988386543194496,0.00044155771412100736,212
Robust (c=5.14),-2858.606553086398,0.3005961227784868,0.10677762039001107,0.9894129994001672,0.01858314499230965,213
Standard (c=1000),-3694.0926599120203,0.43343259986014504,0.09817601294550957,0.990166398645883,0.01680666452451181,213
Robust (c=5.14),-2810.154626655315,0.29155706116513647,0.04054756581883394,0.997047427775665,0.016255629825042982,214
Standard (c=1000),-3591.7032227053664,0.4578659364273376,0.04022450195854903,0.9956490271195775,0.00900778781050349,214
Robust (c=5.14),-7945.743079338127,1.7756349368812798,0.045011921697286086,0.9962024099490799,0.0008589440302032622,215
Standard (c=1000),-4563.86848006059,0.6472042304879722,0.0615715892816657,0.9898073555603235,0.0318535945690305,215
Robust (c=5.14),-2807.571451159365,0.3193534158358447,0.06106358121792872,0.9928305539100147,0.014058307972919206,216
Standard (c=1000),-3966.4379034714443,0.4130638720180501,0.08312513307000843,0.9981471047653051,0.0240271632443552,216
Robust (c=5.14),-2802.257452668137,0.3040644366940153,0.06809481157512769,0.9927652739202079,0.01467442324773933,217
Standard (c=1000),-3625.2713200230537,0.4619689765271139,0.02244136547149162,0.996893257871949,0.012846147093591467,217
Robust (c=5.14),-2931.5906018960904,0.29556236819552245,0.037380627859357585,0.9999426996045417,0.020538352908405784,218
Standard (c=1000),-3584.9322286942065,0.46505966844104596,0.010459668805789761,0.9989320554458461,0.006544163926853829,218
Robust (c=5.14),-6187.474032385162,1.2263276652696236,0.04626224540673993,0.9967895386209932,0.008038177917652671,219
Standard (c=1000),-3684.9178734541074,0.42641112773097384,0.01570999784521631,0.9998894558517004,0.008524186901444932,219
Robust (c=5.14),-2791.786466070214,0.3204539446082546,0.024240863619322907,0.996768284388217,0.011299252365993178,220
Standard (c=1000),-3646.264362522438,0.4598933533891784,0.04102186375461163,0.9944731408852807,0.01329775067765095,220
Robust (c=5.14),-2798.9009785868325,0.30636953320359156,0.03725250357826798,0.9955852578108209,0.013847181947500228,221
Standard (c=1000),-3599.6755911876794,0.4465103467632159,0.041556240440704204,0.9958475825073392,0.009635469887531065,221
Robust (c=5.14),-2776.58209837922,0.3331608462288914,0.013888158265084893,0.9988033899344236,0.009837864107071072,222
Standard (c=1000),-3626.658307148301,0.4667456674239466,0.04665389707951487,0.9956138860049898,0.009358947559835613,222
Robust (c=5.14),-2799.0963730737003,0.33162140143302604,0.0023420247303341177,0.999961234202992,0.013996981607447117,223
Standard (c=1000),-3600.0896339099218,0.48439211863283616,0.030938303530639345,0.9967450648295895,0.007664445065696284,223
Robust (c=5.14),-3309.937000559245,0.3027974643527866,0.03801902637643731,0.9897259648390085,0.035347851967361954,224
Standard (c=1000),-3915.8149126705853,0.4443146265204052,0.04454773022690976,0.9905396967018174,0.02543758240160999,224
Robust (c=5.14),-3185.1901789421677,0.3237940216806469,0.110649315300273,0.9818387593891671,0.026782166624440436,225
Standard (c=1000),-3677.8899059510613,0.4494236363652047,0.006026744594900967,0.9973509078869417,0.01300209349122097,225
Robust (c=5.14),-2839.5807798092283,0.31040022275512746,0.023306307118709735,0.9999911510383397,0.016230925304890807,226
Standard (c=1000),-4011.8285625435815,0.6244020957256792,0.03249711944668429,0.9953660845208331,0.009713821954863215,226
Robust (c=5.14),-2829.350548713296,0.3143236410402374,0.030525733335212284,0.9988787172337384,0.016396363722972082,227
Standard (c=1000),-3640.2110829501225,0.45419635289374727,0.06231433009900027,0.9936606641523118,0.014098191401278505,227
Robust (c=5.14),-2793.67817972603,0.3009048314885253,0.04874719174237359,0.9948502879202199,0.01571752585054852,228
Standard (c=1000),-3654.589574234745,0.46223787375052505,0.06180296221987083,0.9927949292188257,0.014576933211393804,228
Robust (c=5.14),-2801.904148700932,0.33475661673986923,0.05411092073886355,0.9936133807665649,0.011352061545374294,229
Standard (c=1000),-4071.309349110071,0.40984837907740496,0.08497778864946554,0.9999126495110716,0.027456453243635295,229
Robust (c=5.14),-2835.4142109774493,0.30813763527627563,0.06921394417512691,0.9926740670685948,0.01850770643046151,230
Standard (c=1000),-3592.79195069169,0.4608454237479855,0.026405833451134796,0.9976680687432777,0.00907557891244307,230
Robust (c=5.14),-2777.0450615043474,0.33012490031701347,0.01943366345079435,0.9977928850374193,0.010384585933802098,231
Standard (c=1000),-3600.8544014520435,0.4866597131548635,0.010400081953097244,0.9986488524247579,0.007082916775702432,231
Robust (c=5.14),-2786.1183711241583,0.30676313725091103,0.00885954879561603,0.9988610974602078,0.011971061637058765,232
Standard (c=1000),-3584.093935295945,0.45945628074717,0.028003469366608157,0.997105254545867,0.007998672024074132,232
Robust (c=5.14),-2787.8021480035036,0.29812552910545037,0.015547004358865215,0.9989116778339955,0.01471791338703986,233
Standard (c=1000),-13660.075181233575,0.1470392840351072,0.09027951386384227,0.9642040224734194,0.45279921359765585,233
Robust (c=5.14),-4105.063866499683,0.20788844481937213,0.216702464432885,0.9999997763029805,0.04989200430869888,234
Standard (c=1000),-5421.29089840196,0.38660316916792886,0.30771061382601067,0.9990110280240875,0.06526441616564632,234
Robust (c=5.14),-3297.089192749049,0.262925515080258,0.35313236644112644,0.9601472977532524,0.031606502979543656,235
Standard (c=1000),-4461.9785906837,0.7083602793835388,0.14459912436782485,0.9854256747201955,0.014121907877548457,235
Robust (c=5.14),-2817.5468533433755,0.3158890802018041,0.008512317243792243,0.9976755033081353,0.01382343428784979,236
Standard (c=1000),-10718.025851559054,0.13910572261126128,0.08424870413740196,0.9252339718869903,0.26268991896855143,236
Robust (c=5.14),-3974.3993938533536,0.542164228960187,0.05425597271190806,0.9999999999979633,0.030492656090650314,237
Standard (c=1000),-5219.883963747501,0.9747726744919333,0.04737666954596711,0.9953874451777565,0.006926604895314223,237
Robust (c=5.14),-2891.1253476860384,0.2918665546011411,0.001257971558604359,0.9976974482931613,0.01990373619756927,238
Standard (c=1000),-15483.650194271502,0.13328871398405082,0.026466974806424584,0.9729477580990065,0.6049896811328804,238
Robust (c=5.14),-2787.199884110025,0.33773391408992054,0.012034520362054761,0.9987881942852583,0.007644897747283578,239
Standard (c=1000),-3596.131845434155,0.4602398888882878,0.007938689221655065,0.9990071465392995,0.005351585423375819,239
Robust (c=5.14),-2818.6934173542572,0.33340930766908955,0.0525606744147233,0.9948173316173251,0.00896894902218177,240
Standard (c=1000),-3652.975501983661,0.43504246238935157,0.07518423286866713,0.9925680236839649,0.015403936109443876,240
Robust (c=5.14),-7282.340183296094,1.5570959897201198,0.09358314811953058,0.9896042583612209,0.010380043090678118,241
Standard (c=1000),-7267.025383137641,1.516953874129962,0.10005314313673697,0.9889107996456178,0.025145405223565346,241
Robust (c=5.14),-2818.451756589443,0.29952851703691735,0.00022449010927923528,0.998844099481261,0.01353816469480218,242
Standard (c=1000),-3597.8603636870725,0.4561017165541506,0.0019178127409520164,0.9996274386838425,0.011142656010917852,242
Robust (c=5.14),-2860.9924012016227,0.3050527904948764,0.08385342599105089,0.9902089165695933,0.020304582160983985,243
Standard (c=1000),-3760.6521240825878,0.43080569442701333,0.12904393597036534,0.9868387960301539,0.016473096084777983,243
Robust (c=5.14),-7186.225832620906,0.7998907644314164,0.013079505142432585,0.9529507069918699,0.06240531050715835,244
Standard (c=1000),-3614.472498447983,0.45657539268718106,0.005244999815875681,0.998821187945027,0.008972210259208782,244
